unix_ts,namespace,pod,cpu_m,mem_mib
1781689040,gsm-1,osmo-mobile-947867b85-rtzf6,21,25
1781689040,gsm-1,osmo-stp-768687f494-rwxsl,4,2
1781689040,gsm-3,osmo-bsc-594654bd47-7ll92,6,5
1781689040,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,6,0
1781689040,gsm-3,osmo-hlr-546bdb8988-xp6rq,3,2
1781689040,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,3,2
1781689040,gsm-3,osmo-mobile-856799fbbc-n4fvf,22,25
1781689040,gsm-3,osmo-stp-768687f494-zdcmx,3,2
1781689040,gsm-7,osmo-bsc-594654bd47-njcdt,6,5
1781689040,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,6,0
1781689040,gsm-7,osmo-hlr-546bdb8988-kh7ct,4,2
1781689040,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,3,2
1781689040,gsm-7,osmo-mobile-6865667c79-6kqrg,21,34
1781689040,gsm-7,osmo-stp-768687f494-6qh85,3,2
1781689040,kube-system,coredns-c4dbffb5f-p9rsr,6,26
1781689040,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689040,kube-system,metrics-server-786d997795-hcp2m,8,43
1781689040,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689040,kube-system,traefik-9bcdbbd9-qtpjt,8,42
1781689045,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,9,0
1781689045,gsm-1,osmo-hlr-546bdb8988-5bqxk,4,2
1781689045,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,5,2
1781689045,gsm-1,osmo-mobile-947867b85-rtzf6,21,25
1781689045,gsm-1,osmo-stp-768687f494-rwxsl,4,2
1781689045,gsm-3,osmo-bsc-594654bd47-7ll92,6,5
1781689045,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,6,0
1781689045,gsm-3,osmo-hlr-546bdb8988-xp6rq,3,2
1781689045,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,3,2
1781689045,gsm-3,osmo-mobile-856799fbbc-n4fvf,22,25
1781689045,gsm-3,osmo-stp-768687f494-zdcmx,3,2
1781689045,gsm-7,osmo-bsc-594654bd47-njcdt,6,5
1781689045,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,6,0
1781689045,gsm-7,osmo-hlr-546bdb8988-kh7ct,4,2
1781689045,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,3,2
1781689045,gsm-7,osmo-mobile-6865667c79-6kqrg,21,34
1781689045,gsm-7,osmo-stp-768687f494-6qh85,3,2
1781689045,kube-system,coredns-c4dbffb5f-p9rsr,6,26
1781689045,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689045,kube-system,metrics-server-786d997795-hcp2m,8,43
1781689045,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689045,kube-system,traefik-9bcdbbd9-qtpjt,8,42
1781689049,gsm-1,msc-test-stub-5b875d749d-7l9mw,4,0
1781689049,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,9,0
1781689049,gsm-1,osmo-hlr-546bdb8988-5bqxk,4,2
1781689049,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,5,2
1781689049,gsm-1,osmo-mobile-947867b85-rtzf6,21,25
1781689049,gsm-1,osmo-stp-768687f494-rwxsl,4,2
1781689049,gsm-3,osmo-bsc-594654bd47-7ll92,6,5
1781689049,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,6,0
1781689049,gsm-3,osmo-hlr-546bdb8988-xp6rq,3,2
1781689049,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,3,2
1781689049,gsm-3,osmo-mobile-856799fbbc-n4fvf,22,25
1781689049,gsm-3,osmo-stp-768687f494-zdcmx,3,2
1781689049,gsm-7,osmo-bsc-594654bd47-njcdt,6,5
1781689049,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,6,0
1781689049,gsm-7,osmo-hlr-546bdb8988-kh7ct,4,2
1781689049,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,3,2
1781689049,gsm-7,osmo-mobile-6865667c79-6kqrg,21,34
1781689049,gsm-7,osmo-stp-768687f494-6qh85,3,2
1781689049,kube-system,coredns-c4dbffb5f-p9rsr,6,26
1781689049,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689049,kube-system,metrics-server-786d997795-hcp2m,8,43
1781689049,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689049,kube-system,traefik-9bcdbbd9-qtpjt,8,42
1781689052,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689052,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,8,5
1781689052,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689052,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689052,gsm-1,osmo-mobile-947867b85-rtzf6,5,28
1781689052,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689052,gsm-11,virtphy-85bb76b745-trs5j,11,4
1781689052,gsm-16,osmo-bsc-594654bd47-gb6wn,6,5
1781689052,gsm-16,osmo-hlr-546bdb8988-5qzkh,5,2
1781689052,gsm-16,osmo-mobile-59db459c77-c5mpj,20,25
1781689052,gsm-16,virtphy-7ff7d8df7d-dhg5q,10,0
1781689052,gsm-2,osmo-bsc-594654bd47-md7sd,4,5
1781689052,gsm-2,osmo-bts-virtual-5f8b9b86fc-zp5fw,5,0
1781689052,gsm-2,osmo-hlr-546bdb8988-nmhwv,1,2
1781689052,gsm-2,osmo-mgw-8c8fc67d6-m5fmh,1,2
1781689052,gsm-2,osmo-mobile-6b5b79f646-mcqn8,10,28
1781689052,gsm-2,osmo-stp-768687f494-vvcbl,1,2
1781689052,gsm-3,osmo-bsc-594654bd47-7ll92,1,5
1781689052,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,26,5
1781689052,gsm-3,osmo-hlr-546bdb8988-xp6rq,1,2
1781689052,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,1,2
1781689052,gsm-3,osmo-mobile-856799fbbc-n4fvf,4,28
1781689052,gsm-3,osmo-stp-768687f494-zdcmx,1,2
1781689052,gsm-3,virtphy-7c75c79c86-5dqgl,7,1
1781689052,gsm-4,osmo-bsc-594654bd47-fb6zl,5,0
1781689052,gsm-4,osmo-bts-virtual-5f8b9b86fc-zfrkw,7,0
1781689052,gsm-4,osmo-mgw-8c8fc67d6-v2lk8,6,2
1781689052,gsm-5,osmo-bsc-594654bd47-77llw,5,0
1781689052,gsm-5,osmo-bts-virtual-5f8b9b86fc-4z94x,6,3
1781689052,gsm-5,osmo-stp-768687f494-2bx28,5,2
1781689052,gsm-6,osmo-bsc-594654bd47-tqk82,4,5
1781689052,gsm-6,osmo-bts-virtual-5f8b9b86fc-pgsrw,6,0
1781689052,gsm-6,osmo-hlr-546bdb8988-nd6cc,1,2
1781689052,gsm-6,osmo-mgw-8c8fc67d6-k8mxb,1,2
1781689052,gsm-6,osmo-mobile-7b8d4df666-xsk29,12,28
1781689052,gsm-6,osmo-stp-768687f494-54tc6,1,2
1781689052,gsm-7,osmo-bsc-594654bd47-njcdt,1,5
1781689052,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,26,5
1781689052,gsm-7,osmo-hlr-546bdb8988-kh7ct,1,2
1781689052,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,1,2
1781689052,gsm-7,osmo-mobile-6865667c79-6kqrg,2,34
1781689052,gsm-7,osmo-stp-768687f494-6qh85,1,2
1781689052,gsm-7,virtphy-6cd7658d46-vqvxl,7,1
1781689052,gsm-9,osmo-bts-virtual-5f8b9b86fc-7xtt7,7,2
1781689052,gsm-9,osmo-hlr-546bdb8988-lmk2s,4,2
1781689052,gsm-9,osmo-mgw-8c8fc67d6-rnqbv,5,2
1781689052,gsm-9,osmo-mobile-7865cb9f97-spl7g,23,25
1781689052,gsm-9,osmo-stp-768687f494-f9q5n,4,2
1781689052,kube-system,coredns-c4dbffb5f-p9rsr,13,26
1781689052,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689052,kube-system,metrics-server-786d997795-hcp2m,12,43
1781689052,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689052,kube-system,traefik-9bcdbbd9-qtpjt,3,43
1781689055,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689055,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,8,5
1781689055,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689055,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689055,gsm-1,osmo-mobile-947867b85-rtzf6,5,28
1781689055,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689055,gsm-11,virtphy-85bb76b745-trs5j,11,4
1781689055,gsm-16,osmo-bsc-594654bd47-gb6wn,6,5
1781689055,gsm-16,osmo-hlr-546bdb8988-5qzkh,5,2
1781689055,gsm-16,osmo-mobile-59db459c77-c5mpj,20,25
1781689055,gsm-16,virtphy-7ff7d8df7d-dhg5q,10,0
1781689055,gsm-2,osmo-bsc-594654bd47-md7sd,4,5
1781689055,gsm-2,osmo-bts-virtual-5f8b9b86fc-zp5fw,5,0
1781689055,gsm-2,osmo-hlr-546bdb8988-nmhwv,1,2
1781689055,gsm-2,osmo-mgw-8c8fc67d6-m5fmh,1,2
1781689055,gsm-2,osmo-mobile-6b5b79f646-mcqn8,10,28
1781689055,gsm-2,osmo-stp-768687f494-vvcbl,1,2
1781689055,gsm-3,osmo-bsc-594654bd47-7ll92,1,5
1781689055,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,26,5
1781689055,gsm-3,osmo-hlr-546bdb8988-xp6rq,1,2
1781689055,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,1,2
1781689055,gsm-3,osmo-mobile-856799fbbc-n4fvf,4,28
1781689055,gsm-3,osmo-stp-768687f494-zdcmx,1,2
1781689055,gsm-3,virtphy-7c75c79c86-5dqgl,7,1
1781689055,gsm-4,osmo-bsc-594654bd47-fb6zl,5,0
1781689055,gsm-4,osmo-bts-virtual-5f8b9b86fc-zfrkw,7,0
1781689055,gsm-4,osmo-mgw-8c8fc67d6-v2lk8,6,2
1781689055,gsm-5,osmo-bsc-594654bd47-77llw,5,0
1781689055,gsm-5,osmo-bts-virtual-5f8b9b86fc-4z94x,6,3
1781689055,gsm-5,osmo-stp-768687f494-2bx28,5,2
1781689055,gsm-6,osmo-bsc-594654bd47-tqk82,4,5
1781689055,gsm-6,osmo-bts-virtual-5f8b9b86fc-pgsrw,6,0
1781689055,gsm-6,osmo-hlr-546bdb8988-nd6cc,1,2
1781689055,gsm-6,osmo-mgw-8c8fc67d6-k8mxb,1,2
1781689055,gsm-6,osmo-mobile-7b8d4df666-xsk29,12,28
1781689055,gsm-6,osmo-stp-768687f494-54tc6,1,2
1781689055,gsm-7,osmo-bsc-594654bd47-njcdt,1,5
1781689055,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,26,5
1781689055,gsm-7,osmo-hlr-546bdb8988-kh7ct,1,2
1781689055,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,1,2
1781689055,gsm-7,osmo-mobile-6865667c79-6kqrg,2,34
1781689055,gsm-7,osmo-stp-768687f494-6qh85,1,2
1781689055,gsm-7,virtphy-6cd7658d46-vqvxl,7,1
1781689055,gsm-9,osmo-bts-virtual-5f8b9b86fc-7xtt7,7,2
1781689055,gsm-9,osmo-hlr-546bdb8988-lmk2s,4,2
1781689055,gsm-9,osmo-mgw-8c8fc67d6-rnqbv,5,2
1781689055,gsm-9,osmo-mobile-7865cb9f97-spl7g,23,25
1781689055,gsm-9,osmo-stp-768687f494-f9q5n,4,2
1781689055,kube-system,coredns-c4dbffb5f-p9rsr,13,26
1781689055,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689055,kube-system,metrics-server-786d997795-hcp2m,12,43
1781689055,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689055,kube-system,traefik-9bcdbbd9-qtpjt,3,43
1781689057,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689057,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,8,5
1781689057,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689057,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689057,gsm-1,osmo-mobile-947867b85-rtzf6,5,28
1781689057,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689057,gsm-11,virtphy-85bb76b745-trs5j,11,4
1781689057,gsm-16,osmo-bsc-594654bd47-gb6wn,6,5
1781689057,gsm-16,osmo-hlr-546bdb8988-5qzkh,5,2
1781689057,gsm-16,osmo-mobile-59db459c77-c5mpj,20,25
1781689057,gsm-16,virtphy-7ff7d8df7d-dhg5q,10,0
1781689057,gsm-2,osmo-bsc-594654bd47-md7sd,4,5
1781689057,gsm-2,osmo-bts-virtual-5f8b9b86fc-zp5fw,5,0
1781689057,gsm-2,osmo-hlr-546bdb8988-nmhwv,1,2
1781689057,gsm-2,osmo-mgw-8c8fc67d6-m5fmh,1,2
1781689057,gsm-2,osmo-mobile-6b5b79f646-mcqn8,10,28
1781689057,gsm-2,osmo-stp-768687f494-vvcbl,1,2
1781689057,gsm-3,osmo-bsc-594654bd47-7ll92,1,5
1781689057,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,26,5
1781689057,gsm-3,osmo-hlr-546bdb8988-xp6rq,1,2
1781689057,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,1,2
1781689057,gsm-3,osmo-mobile-856799fbbc-n4fvf,4,28
1781689057,gsm-3,osmo-stp-768687f494-zdcmx,1,2
1781689057,gsm-3,virtphy-7c75c79c86-5dqgl,7,1
1781689057,gsm-4,msc-test-stub-5b875d749d-p5hd5,4,0
1781689057,gsm-4,osmo-bsc-594654bd47-fb6zl,5,0
1781689057,gsm-4,osmo-bts-virtual-5f8b9b86fc-zfrkw,7,0
1781689057,gsm-4,osmo-mgw-8c8fc67d6-v2lk8,6,2
1781689057,gsm-5,osmo-bsc-594654bd47-77llw,5,0
1781689057,gsm-5,osmo-bts-virtual-5f8b9b86fc-4z94x,6,3
1781689057,gsm-5,osmo-stp-768687f494-2bx28,5,2
1781689057,gsm-6,osmo-bsc-594654bd47-tqk82,4,5
1781689057,gsm-6,osmo-bts-virtual-5f8b9b86fc-pgsrw,6,0
1781689057,gsm-6,osmo-hlr-546bdb8988-nd6cc,1,2
1781689057,gsm-6,osmo-mgw-8c8fc67d6-k8mxb,1,2
1781689057,gsm-6,osmo-mobile-7b8d4df666-xsk29,12,28
1781689057,gsm-6,osmo-stp-768687f494-54tc6,1,2
1781689057,gsm-7,osmo-bsc-594654bd47-njcdt,1,5
1781689057,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,26,5
1781689057,gsm-7,osmo-hlr-546bdb8988-kh7ct,1,2
1781689057,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,1,2
1781689057,gsm-7,osmo-mobile-6865667c79-6kqrg,2,34
1781689057,gsm-7,osmo-stp-768687f494-6qh85,1,2
1781689057,gsm-7,virtphy-6cd7658d46-vqvxl,7,1
1781689057,gsm-9,osmo-bts-virtual-5f8b9b86fc-7xtt7,7,2
1781689057,gsm-9,osmo-hlr-546bdb8988-lmk2s,4,2
1781689057,gsm-9,osmo-mgw-8c8fc67d6-rnqbv,5,2
1781689057,gsm-9,osmo-mobile-7865cb9f97-spl7g,23,25
1781689057,gsm-9,osmo-stp-768687f494-f9q5n,4,2
1781689057,kube-system,coredns-c4dbffb5f-p9rsr,13,26
1781689057,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689057,kube-system,metrics-server-786d997795-hcp2m,12,43
1781689057,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689057,kube-system,traefik-9bcdbbd9-qtpjt,3,43
1781689059,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689059,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,8,5
1781689059,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689059,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689059,gsm-1,osmo-mobile-947867b85-rtzf6,5,28
1781689059,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689059,gsm-11,virtphy-85bb76b745-trs5j,11,4
1781689059,gsm-16,osmo-bsc-594654bd47-gb6wn,6,5
1781689059,gsm-16,osmo-hlr-546bdb8988-5qzkh,5,2
1781689059,gsm-16,osmo-mobile-59db459c77-c5mpj,20,25
1781689059,gsm-16,virtphy-7ff7d8df7d-dhg5q,10,0
1781689059,gsm-2,osmo-bsc-594654bd47-md7sd,4,5
1781689059,gsm-2,osmo-bts-virtual-5f8b9b86fc-zp5fw,5,0
1781689059,gsm-2,osmo-hlr-546bdb8988-nmhwv,1,2
1781689059,gsm-2,osmo-mgw-8c8fc67d6-m5fmh,1,2
1781689059,gsm-2,osmo-mobile-6b5b79f646-mcqn8,10,28
1781689059,gsm-2,osmo-stp-768687f494-vvcbl,1,2
1781689059,gsm-3,osmo-bsc-594654bd47-7ll92,1,5
1781689059,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,26,5
1781689059,gsm-3,osmo-hlr-546bdb8988-xp6rq,1,2
1781689059,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,1,2
1781689059,gsm-3,osmo-mobile-856799fbbc-n4fvf,4,28
1781689059,gsm-3,osmo-stp-768687f494-zdcmx,1,2
1781689059,gsm-3,virtphy-7c75c79c86-5dqgl,7,1
1781689059,gsm-4,msc-test-stub-5b875d749d-p5hd5,4,0
1781689059,gsm-4,osmo-bsc-594654bd47-fb6zl,5,0
1781689059,gsm-4,osmo-bts-virtual-5f8b9b86fc-zfrkw,7,0
1781689059,gsm-4,osmo-mgw-8c8fc67d6-v2lk8,6,2
1781689059,gsm-5,msc-test-stub-5b875d749d-4pht7,4,0
1781689059,gsm-5,osmo-bsc-594654bd47-77llw,5,0
1781689059,gsm-5,osmo-bts-virtual-5f8b9b86fc-4z94x,6,3
1781689059,gsm-5,osmo-stp-768687f494-2bx28,5,2
1781689059,gsm-6,osmo-bsc-594654bd47-tqk82,4,5
1781689059,gsm-6,osmo-bts-virtual-5f8b9b86fc-pgsrw,6,0
1781689059,gsm-6,osmo-hlr-546bdb8988-nd6cc,1,2
1781689059,gsm-6,osmo-mgw-8c8fc67d6-k8mxb,1,2
1781689059,gsm-6,osmo-mobile-7b8d4df666-xsk29,12,28
1781689059,gsm-6,osmo-stp-768687f494-54tc6,1,2
1781689059,gsm-7,osmo-bsc-594654bd47-njcdt,1,5
1781689059,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,26,5
1781689059,gsm-7,osmo-hlr-546bdb8988-kh7ct,1,2
1781689059,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,1,2
1781689059,gsm-7,osmo-mobile-6865667c79-6kqrg,2,34
1781689059,gsm-7,osmo-stp-768687f494-6qh85,1,2
1781689059,gsm-7,virtphy-6cd7658d46-vqvxl,7,1
1781689059,gsm-9,osmo-bts-virtual-5f8b9b86fc-7xtt7,7,2
1781689059,gsm-9,osmo-hlr-546bdb8988-lmk2s,4,2
1781689059,gsm-9,osmo-mgw-8c8fc67d6-rnqbv,5,2
1781689059,gsm-9,osmo-mobile-7865cb9f97-spl7g,23,25
1781689059,gsm-9,osmo-stp-768687f494-f9q5n,4,2
1781689059,kube-system,coredns-c4dbffb5f-p9rsr,13,26
1781689059,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689059,kube-system,metrics-server-786d997795-hcp2m,12,43
1781689059,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689059,kube-system,traefik-9bcdbbd9-qtpjt,3,43
1781689062,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689062,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,8,5
1781689062,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689062,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689062,gsm-1,osmo-mobile-947867b85-rtzf6,5,28
1781689062,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689062,gsm-11,virtphy-85bb76b745-trs5j,11,4
1781689062,gsm-16,osmo-bsc-594654bd47-gb6wn,6,5
1781689062,gsm-16,osmo-hlr-546bdb8988-5qzkh,5,2
1781689062,gsm-16,osmo-mobile-59db459c77-c5mpj,20,25
1781689062,gsm-16,virtphy-7ff7d8df7d-dhg5q,10,0
1781689062,gsm-2,osmo-bsc-594654bd47-md7sd,4,5
1781689062,gsm-2,osmo-bts-virtual-5f8b9b86fc-zp5fw,5,0
1781689062,gsm-2,osmo-hlr-546bdb8988-nmhwv,1,2
1781689062,gsm-2,osmo-mgw-8c8fc67d6-m5fmh,1,2
1781689062,gsm-2,osmo-mobile-6b5b79f646-mcqn8,10,28
1781689062,gsm-2,osmo-stp-768687f494-vvcbl,1,2
1781689062,gsm-3,osmo-bsc-594654bd47-7ll92,1,5
1781689062,gsm-3,osmo-bts-virtual-5f8b9b86fc-vrc66,26,5
1781689062,gsm-3,osmo-hlr-546bdb8988-xp6rq,1,2
1781689062,gsm-3,osmo-mgw-8c8fc67d6-pxbmn,1,2
1781689062,gsm-3,osmo-mobile-856799fbbc-n4fvf,4,28
1781689062,gsm-3,osmo-stp-768687f494-zdcmx,1,2
1781689062,gsm-3,virtphy-7c75c79c86-5dqgl,7,1
1781689062,gsm-4,msc-test-stub-5b875d749d-p5hd5,4,0
1781689062,gsm-4,osmo-bsc-594654bd47-fb6zl,5,0
1781689062,gsm-4,osmo-bts-virtual-5f8b9b86fc-zfrkw,7,0
1781689062,gsm-4,osmo-mgw-8c8fc67d6-v2lk8,6,2
1781689062,gsm-5,msc-test-stub-5b875d749d-4pht7,4,0
1781689062,gsm-5,osmo-bsc-594654bd47-77llw,5,0
1781689062,gsm-5,osmo-bts-virtual-5f8b9b86fc-4z94x,6,3
1781689062,gsm-5,osmo-stp-768687f494-2bx28,5,2
1781689062,gsm-6,osmo-bsc-594654bd47-tqk82,4,5
1781689062,gsm-6,osmo-bts-virtual-5f8b9b86fc-pgsrw,6,0
1781689062,gsm-6,osmo-hlr-546bdb8988-nd6cc,1,2
1781689062,gsm-6,osmo-mgw-8c8fc67d6-k8mxb,1,2
1781689062,gsm-6,osmo-mobile-7b8d4df666-xsk29,12,28
1781689062,gsm-6,osmo-stp-768687f494-54tc6,1,2
1781689062,gsm-7,osmo-bsc-594654bd47-njcdt,1,5
1781689062,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjq54,26,5
1781689062,gsm-7,osmo-hlr-546bdb8988-kh7ct,1,2
1781689062,gsm-7,osmo-mgw-8c8fc67d6-8n7mm,1,2
1781689062,gsm-7,osmo-mobile-6865667c79-6kqrg,2,34
1781689062,gsm-7,osmo-stp-768687f494-6qh85,1,2
1781689062,gsm-7,virtphy-6cd7658d46-vqvxl,7,1
1781689062,gsm-9,osmo-bts-virtual-5f8b9b86fc-7xtt7,7,2
1781689062,gsm-9,osmo-hlr-546bdb8988-lmk2s,4,2
1781689062,gsm-9,osmo-mgw-8c8fc67d6-rnqbv,5,2
1781689062,gsm-9,osmo-mobile-7865cb9f97-spl7g,23,25
1781689062,gsm-9,osmo-stp-768687f494-f9q5n,4,2
1781689062,kube-system,coredns-c4dbffb5f-p9rsr,13,26
1781689062,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,14
1781689062,kube-system,metrics-server-786d997795-hcp2m,12,43
1781689062,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1781689062,kube-system,traefik-9bcdbbd9-qtpjt,3,43
1781689064,gsm-1,msc-test-stub-5b875d749d-7l9mw,1,16
1781689064,gsm-1,osmo-bsc-594654bd47-z95mm,4,5
1781689064,gsm-1,osmo-bts-virtual-5f8b9b86fc-w4htl,28,5
1781689064,gsm-1,osmo-hlr-546bdb8988-5bqxk,1,2
1781689064,gsm-1,osmo-mgw-8c8fc67d6-l5p7t,1,2
1781689064,gsm-1,osmo-mobile-947867b85-rtzf6,2,28
1781689064,gsm-1,osmo-stp-768687f494-rwxsl,1,2
1781689064,gsm-1,virtphy-858665df6d-7hccr,9,4
1781689064,gsm-11,msc-test-stub-5b875d749d-42xw6,1,16
1781689064,gsm-11,osmo-bsc-594654bd47-hsldg,1,5
1781689064,gsm-11,osmo-bts-virtual-5f8b9b86fc-pvclw,35,5
1781689064,gsm-11,osmo-hlr-546bdb8988-dgk9g,1,2
1781689064,gsm-11,osmo-mgw-8c8fc67d6-57rs8,1,2
1781689064,gsm-11,osmo-mobile-7d9d749446-wnmhf,2,28
1781689064,gsm-11,osmo-stp-768687f494-jjtl5,1,2
1781689064,gsm-11,virtphy-85bb76b745-trs5j,7,1
1781689064,gsm-12,msc-test-stub-5b875d749d-gwrsq,13,16
1781689064,gsm-12,osmo-bsc-594654bd47-nsnfh,3,5
1781689064,gsm-12,osmo-bts-virtual-5f8b9b86fc-q9944,12,5
1781689064,gsm-12,osmo-mgw-8c8fc67d6-8xj9h,1,2
1781689064,gsm-12,osmo-stp-768687f494-qqs8g,1,2
1781689064,gsm-12,virtphy-795777fb74-d4frw,8,1
1781689064,gsm-13,osmo-bsc-594654bd47-nvwn2,4,5
